VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2115,1349,Latha Shetty,50,F,0
2116,1350,Triveni Khan,22,T,0
2117,1351,Vani Kumar,39,F,0
2118,1352,Latha Kumar,32,F,0
2119,1352,Mahesh Achar,13,M,0
2120,1353,Shankar Patil,68,M,0
2121,1353,Zeenath Naik,20,F,0
2122,1354,Deepa Fernandes,55,F,0
2123,1354,Sowmya Khan,29,F,0
2124,1355,Vinay Nair,53,M,0
2125,1355,Triveni Shetty,58,F,0
2126,1356,Deepa Poojary,59,F,0
2127,1357,Triveni Shetty,58,F,0
2128,1358,Shwetha Reddy,51,F,0
2129,1359,Manjunath Fernandes,43,M,0
2130,1360,Triveni Hegde,58,T,0
2131,1360,Shwetha Reddy,43,F,0
2132,1361,Vinay Nair,32,M,0
2133,1362,Deepa Nair,61,F,0
2134,1363,Manjunath Sheikh,42,M,0
2135,1364,Ayesha Achar,22,T,0
2136,1364,Gopal Kumar,58,M,0
2137,1365,Vijayalakshmi Naik,33,T,0
2138,1366,Usha Achar,38,T,0
2139,1366,Radha Kumar,5,F,0
2140,1367,Anthony Naik,39,M,0
2141,1367,Sunitha Poojary,47,F,0
2142,1368,Meena Shetty,19,F,0
2143,1368,Meena Fernandes,28,F,0
2144,1369,Ullas Setty,12,M,0
2145,1370,Sowmya Shetty,29,F,0
2146,1370,Anitha Kumar,15,F,0
2147,1371,Yusuf Poojary,67,M,0
2148,1372,Harish Shetty,68,M,0
2149,1373,Anitha Khan,68,T,0
2150,1373,Anitha Naik,70,T,0
2151,1374,Radha Fernandes,66,F,0
2152,1374,Meena Sheikh,15,F,0
2153,1375,Yamuna Setty,56,F,0
2154,1376,Shwetha Naik,47,T,0
2155,1376,Zeenath Reddy,37,F,0
2156,1377,Yamuna Patil,45,T,0
2157,1378,Sunitha Shetty,68,F,0
2158,1378,Sowmya Achar,24,F,0
2159,1379,Kavya Rao,61,T,0
2160,1379,Anthony Gowda,38,M,0
2161,1380,Ayesha Poojary,65,F,0
2162,1380,Shankar Shetty,47,M,0
2163,1381,Deepa Poojary,42,T,0
2164,1382,Shankar Setty,67,M,0
2165,1382,Venkatesh Setty,43,M,0
2166,1383,Yamuna Sheikh,35,T,0
2167,1384,Fatima Rao,21,F,0
2168,1384,Basavaraj Setty,72,M,0
2169,1385,Mahesh Shetty,27,M,0
2170,1386,Zeenath Nair,36,T,0
2171,1386,Imran Sheikh,54,M,0
2172,1387,Ayesha Naik,18,F,0
2173,1387,Fatima Rao,51,T,0
2174,1388,Santosh Nair,62,M,0
2175,1389,Ayesha Fernandes,68,F,0
2176,1390,Naveen Achar,70,M,0
2177,1391,Ravi Sheikh,14,M,0
2178,1392,Ravi Fernandes,42,M,0
2179,1393,Sowmya Shetty,44,F,0
2180,1393,Pooja Achar,54,F,0
2181,1394,Pooja Naik,49,F,0
2182,1394,Deepa Nair,25,F,0
2183,1395,Fatima Rao,48,F,0
2184,1396,Triveni Kumar,70,F,0
2185,1397,Shwetha Shetty,75,F,0
2186,1398,Harish Shetty,69,M,0
2187,1398,Usha Poojary,15,F,0
2188,1399,Nandini Shetty,70,F,0
2189,1400,Anitha Shetty,8,F,0
2190,1401,Suresh Poojary,31,M,0
2191,1401,Usha Shetty,34,T,0
2192,1402,Suresh Gowda,65,M,0
2193,1402,Sunitha Naik,14,F,0
2194,1403,Latha Hegde,73,F,0
2195,1403,Mahesh Khan,43,M,0
2196,1404,Om Nair,51,M,0
2197,1404,Jagadish Setty,33,M,0
2198,1405,Arjun Patil,69,M,0
2199,1406,Triveni Khan,20,T,0
2200,1407,Raghu Hegde,31,M,0
2201,1407,Yogesh Gowda,12,M,0
2202,1408,Anitha Sheikh,48,F,0
2203,1409,Jagadish Sheikh,54,M,0
2204,1409,Nandini Patil,34,T,0
2205,1410,Vijayalakshmi Kumar,65,T,0
2206,1411,Ayesha Kumar,42,T,0
2207,1411,Vijayalakshmi Reddy,69,T,0
2208,1412,Shwetha Sheikh,24,F,0
2209,1412,Santosh Reddy,45,M,0
2210,1413,Mahesh Nair,18,M,0
2211,1413,Vijayalakshmi Reddy,19,F,0
2212,1414,Ayesha Shetty,30,T,0
2213,1414,Prakash Kumar,27,M,0
2214,1415,Yusuf Poojary,9,M,0
2215,1416,Raghu Gowda,49,M,0
2216,1417,Zeenath Naik,59,T,0
2217,1418,Kavya Fernandes,50,F,0
2218,1418,Sowmya Reddy,71,T,0
2219,1419,Raghu Shetty,66,M,0
2220,1420,Ullas Shetty,32,M,0
2221,1420,Deepa Kumar,7,F,0
2222,1421,Prakash Setty,18,M,0
2223,1421,Raghu Patil,67,M,0
2224,1422,Shwetha Shetty,65,T,0
2225,1423,Sunitha Patil,27,T,0
2226,1423,Suresh Poojary,55,M,0
2227,1424,Vani Nair,54,F,0
2228,1425,Sunitha Rao,67,F,0
2229,1426,Harish Patil,40,M,0
2230,1426,Radha Patil,22,F,0
2231,1427,Radha Poojary,68,T,0
2232,1428,Mahesh Sheikh,5,M,0
2233,1428,Anthony Hegde,22,M,0
2234,1429,Thimmaiah Khan,21,M,0
2235,1429,Sowmya Khan,7,F,0
2236,1430,Usha Nair,56,T,0
2237,1430,Manjunath Kumar,23,M,0
2238,1431,Harish Reddy,45,M,0
2239,1432,Kavya Shetty,36,F,0
2240,1433,Sunitha Rao,37,T,0
2241,1434,Suresh Gowda,40,M,0
2242,1434,Sunitha Khan,18,T,0
2243,1435,Anitha Achar,24,T,0
2244,1436,Anthony Reddy,50,M,0
2245,1437,Pooja Naik,62,T,0
2246,1438,Sunitha Shetty,47,F,0
2247,1438,Basavaraj Reddy,6,M,0
2248,1439,Santosh Kumar,67,M,0
2249,1440,Nandini Khan,68,F,0
2250,1441,Chandru Setty,18,M,0
2251,1442,Ayesha Nair,8,F,0
2252,1443,Raghu Rao,60,M,0
2253,1443,Vijayalakshmi Rao,21,F,0
2254,1444,Basavaraj Nair,61,M,0
2255,1445,Thimmaiah Nair,54,M,0
2256,1446,Basavaraj Fernandes,72,M,0
2257,1446,Nandini Rao,43,F,0
2258,1447,Gopal Naik,35,M,0
2259,1447,Basavaraj Khan,26,M,0
2260,1448,Sunitha Achar,75,T,0
2261,1448,Harish Naik,19,M,0
2262,1449,Gopal Sheikh,37,M,0
2263,1450,Radha Patil,43,F,0
2264,1451,Meena Sheikh,30,F,0
2265,1451,Om Hegde,59,M,0
2266,1452,Deepa Poojary,39,F,0
2267,1453,Yogesh Fernandes,25,M,0
2268,1453,Puneeth Achar,40,M,0
2269,1454,Mahesh Setty,61,M,0
2270,1455,Pooja Rao,59,F,0
2271,1455,Vijayalakshmi Patil,58,T,0
2272,1456,Pooja Kumar,67,F,0
2273,1456,Chandru Sheikh,15,M,0
2274,1457,Vani Rao,67,T,0
2275,1458,Triveni Hegde,7,T,0
2276,1459,Triveni Reddy,28,T,0
2277,1460,Vani Rao,22,T,0
2278,1461,Radha Shetty,36,F,0
2279,1462,Deepa Nair,26,F,0
2280,1463,Triveni Hegde,34,T,0
2281,1463,Ravi Achar,10,M,0
2282,1464,Radha Khan,59,T,0
2283,1465,Mahesh Sheikh,41,M,0
2284,1465,Suresh Gowda,39,M,0
2285,1466,Meena Kumar,19,T,0
2286,1466,Yamuna Poojary,23,T,0
2287,1467,Meena Setty,24,T,0
2288,1467,Raghu Sheikh,62,M,0
2289,1468,Vani Fernandes,65,T,0
2290,1468,Kavya Reddy,15,F,0
2291,1469,Nandini Fernandes,57,F,0
2292,1469,Yamuna Nair,9,T,0
2293,1470,Nataraj Shetty,66,M,0
2294,1470,Sowmya Kumar,55,F,0
2295,1471,Shwetha Poojary,62,T,0
2296,1472,Anitha Shetty,34,F,0
2297,1472,Anitha Gowda,28,F,0
2298,1473,Meena Khan,37,F,0
2299,1474,Kavya Gowda,9,T,0
2300,1474,Triveni Kumar,26,T,0
2301,1475,Deepa Patil,47,F,0
2302,1475,Nandini Fernandes,16,F,0
2303,1475,Sowmya Kumar,37,T,0
2304,1476,Usha Poojary,45,T,0
2305,1476,Anthony Sheikh,18,M,0
2306,1477,Sunitha Naik,17,T,0
2307,1477,Ravi Nair,28,M,0
2308,1478,Usha Poojary,74,F,0
2309,1478,Zeenath Reddy,63,T,0
2310,1479,Suresh Hegde,47,M,0
2311,1479,Pooja Sheikh,62,F,0
2312,1480,Deepa Gowda,66,T,0
2313,1480,Yamuna Nair,60,T,0
2314,1481,Thimmaiah Shetty,32,M,0
2315,1481,Raghu Setty,52,M,0
2316,1482,Pooja Khan,49,F,0
2317,1482,Roopa Naik,74,T,0
2318,1483,Anitha Kumar,46,F,0
2319,1484,Vani Setty,65,F,0
2320,1485,Vijayalakshmi Gowda,63,F,0
2321,1485,Anitha Poojary,19,F,0
2322,1486,Iqbal Sheikh,27,M,0
2323,1486,Pooja Rao,58,T,0
2324,1487,Yamuna Nair,45,T,0
2325,1488,Yogesh Patil,7,M,0
2326,1489,Usha Shetty,13,T,0
2327,1489,Kavya Setty,73,F,0
2328,1490,Radha Khan,45,T,0
2329,1490,Usha Kumar,37,T,0
2330,1491,Om Hegde,14,M,0
2331,1491,Yamuna Gowda,63,F,0
2332,1492,Santosh Rao,54,M,0
2333,1493,Vani Reddy,59,F,0
2334,1494,Vani Kumar,37,F,0
2335,1494,Yamuna Gowda,7,T,0
2336,1495,Roopa Kumar,30,F,0
2337,1495,Radha Sheikh,51,T,0
2338,1496,Santosh Khan,6,M,0
2339,1497,Fatima Nair,39,T,0
2340,1498,Anitha Gowda,27,T,0
2341,1498,Yogesh Achar,19,M,0
2342,1499,Basavaraj Patil,59,M,0
2343,1500,Santosh Hegde,71,M,0
2344,1500,Iqbal Patil,30,M,0
2345,1501,Jagadish Nair,52,M,0
2346,1502,Vani Khan,5,T,0
2347,1503,Jagadish Sheikh,47,M,0
2348,1504,Deepa Sheikh,59,T,0
2349,1504,Vijayalakshmi Setty,54,T,0
2350,1505,Kavya Rao,21,F,0
2351,1505,Yamuna Achar,68,F,0
2352,1506,Fatima Reddy,25,F,0
2353,1506,Nandini Kumar,37,T,0
2354,1507,Vani Gowda,61,T,0
2355,1508,Zameer Hegde,16,M,0
2356,1508,Shankar Sheikh,13,M,0
2357,1509,Latha Kumar,49,F,0
2358,1510,Sunitha Kumar,71,F,0
2359,1511,Nandini Achar,8,F,0
2360,1511,Radha Fernandes,72,T,0
2361,1512,Latha Reddy,54,T,0
2362,1512,Shwetha Setty,23,F,0
2363,1513,Sowmya Achar,7,T,0
2364,1513,Latha Shetty,6,F,0
2365,1514,Usha Reddy,53,F,0
2366,1514,Meena Khan,23,T,0
2367,1515,Vani Reddy,6,T,0
2368,1515,Latha Shetty,35,T,0
2369,1516,Sowmya Naik,57,T,0
2370,1517,Suresh Khan,57,M,0
2371,1518,Yamuna Hegde,24,T,0
2372,1518,Basavaraj Kumar,51,M,0
2373,1519,Usha Patil,28,T,0
2374,1519,Chandru Setty,63,M,0
2375,1520,Naveen Khan,44,M,0
2376,1521,Vani Rao,74,T,0
2377,1521,Sowmya Khan,64,F,0
2378,1522,Ayesha Gowda,75,F,0
2379,1523,Jagadish Sheikh,46,M,0
2380,1523,Sunitha Achar,69,T,0
2381,1524,Prakash Khan,59,M,0
2382,1525,Lokesh Sheikh,25,M,0
2383,1526,Usha Sheikh,49,T,0
2384,1526,Deepa Gowda,22,F,0
2385,1527,Latha Shetty,20,T,0
2386,1527,Vijayalakshmi Naik,32,T,0
2387,1528,Triveni Sheikh,28,T,0
2388,1528,Lokesh Sheikh,27,M,0
2389,1529,Usha Fernandes,17,T,0
2390,1530,Pooja Kumar,38,T,0
2391,1530,Nandini Patil,26,T,0
2392,1531,Fatima Poojary,18,F,0
2393,1532,Ravi Nair,17,M,0
2394,1533,Nandini Fernandes,31,F,0
2395,1533,Shwetha Naik,63,F,0
2396,1534,Zameer Hegde,62,M,0
2397,1534,Zeenath Poojary,66,T,0
2398,1534,Harish Achar,61,M,0
2399,1534,Sowmya Naik,65,T,0
2400,1534,Vijayalakshmi Patil,63,T,0
2401,1535,Gopal Achar,32,M,0
2402,1535,Shwetha Gowda,52,T,0
2403,1536,Fatima Kumar,5,F,0
2404,1537,Triveni Naik,12,T,0
2405,1538,Puneeth Patil,31,M,0
2406,1539,Ayesha Setty,55,F,0
2407,1540,Anthony Shetty,15,M,0
2408,1541,Vani Poojary,16,F,0
2409,1542,Kavya Patil,48,F,0
2410,1542,Manjunath Reddy,46,M,0
2411,1543,Arjun Achar,24,M,0
2412,1544,Zeenath Rao,60,F,0
2413,1544,Meena Nair,13,T,0
2414,1544,Fatima Poojary,55,T,0
2415,1544,Harish Nair,23,M,0
2416,1544,Deepa Reddy,12,T,0
2417,1545,Sowmya Naik,55,T,0
2418,1546,Kavya Fernandes,59,T,0
2419,1546,Yogesh Rao,51,M,0
2420,1547,Harish Gowda,5,M,0
2421,1547,Meena Nair,19,F,0
2422,1548,Fatima Gowda,67,F,0
2423,1548,Chandru Naik,5,M,0
2424,1549,Sunitha Poojary,25,F,0
2425,1550,Om Fernandes,37,M,0
2426,1551,Nataraj Achar,24,M,0
2427,1551,Usha Naik,40,F,0
2428,1552,Sunitha Nair,9,T,0
2429,1552,Venkatesh Naik,25,M,0
2430,1553,Triveni Kumar,45,F,0
2431,1554,Venkatesh Sheikh,15,M,0
2432,1555,Pooja Fernandes,10,F,0
2433,1555,Arjun Patil,38,M,0
2434,1556,Pooja Naik,10,F,0
2435,1557,Puneeth Hegde,5,M,0
2436,1557,Naveen Khan,34,M,0
2437,1558,Harish Gowda,26,M,0
2438,1559,Vani Achar,38,T,0
2439,1560,Yamuna Shetty,39,T,0
2440,1561,Zeenath Khan,53,F,0
2441,1561,Sunitha Setty,36,T,0
2442,1562,Fatima Reddy,55,F,0
2443,1563,Iqbal Nair,40,M,0
2444,1564,Jagadish Khan,29,M,0
2445,1565,Shwetha Naik,74,F,0
2446,1565,Zeenath Poojary,44,T,0
2447,1566,Yamuna Gowda,39,T,0
2448,1567,Fatima Hegde,57,T,0
2449,1568,Ullas Hegde,64,M,0
2450,1568,Ayesha Hegde,38,T,0
2451,1569,Zeenath Patil,63,T,0
2452,1569,Latha Gowda,19,F,0
2453,1570,Meena Hegde,39,T,0
2454,1571,Kavya Kumar,73,T,0
2455,1572,Meena Nair,8,T,0
2456,1572,Zeenath Hegde,32,T,0
2457,1573,Manjunath Patil,46,M,0
2458,1573,Latha Patil,44,T,0
2459,1574,Anitha Naik,57,F,0
2460,1575,Triveni Reddy,52,F,0
2461,1575,Ullas Patil,50,M,0
2462,1576,Vinay Patil,9,M,0
2463,1577,Anitha Rao,13,F,0
2464,1578,Meena Fernandes,34,F,0
2465,1579,Anitha Naik,49,T,0
2466,1579,Sowmya Patil,67,T,0
2467,1580,Deepa Patil,59,T,0
2468,1581,Lokesh Naik,75,M,0
2469,1581,Venkatesh Fernandes,49,M,0
2470,1582,Zameer Setty,23,M,0
2471,1582,Pooja Khan,25,F,0
2472,1583,Usha Poojary,48,T,0
2473,1583,Deepa Khan,6,F,0
2474,1584,Ullas Reddy,53,M,0
2475,1584,Sowmya Rao,12,T,0
2476,1585,Triveni Setty,64,T,0
2477,1586,Gopal Naik,18,M,0
2478,1586,Sunitha Naik,17,T,0
2479,1587,Deepa Poojary,18,T,0
2480,1587,Nandini Hegde,54,F,0
2481,1588,Kavya Fernandes,14,T,0
2482,1589,Raghu Hegde,28,M,0
2483,1589,Sowmya Reddy,39,T,0
2484,1590,Chandru Fernandes,42,M,0
2485,1591,Zeenath Fernandes,31,T,0
2486,1592,Meena Shetty,60,T,0
2487,1593,Deepa Sheikh,10,F,0
2488,1594,Vinay Patil,10,M,0
2489,1595,Shwetha Nair,18,F,0
2490,1596,Nandini Hegde,70,F,0
2491,1597,Kavya Shetty,33,F,0
2492,1598,Yamuna Gowda,37,T,0
2493,1599,Kavya Poojary,68,T,0
2494,1599,Venkatesh Hegde,24,M,0
2495,1600,Arjun Hegde,75,M,0
2496,1600,Radha Khan,48,T,0
2497,1601,Yamuna Shetty,23,T,0
2498,1602,Ayesha Naik,61,T,0
2499,1602,Radha Kumar,62,F,0
2500,1603,Anitha Nair,48,T,0
2501,1603,Ullas Patil,28,M,0
2502,1604,Meena Gowda,20,F,0
2503,1604,Meena Poojary,51,T,0
2504,1605,Vani Naik,49,T,0
2505,1606,Meena Fernandes,7,F,0
2506,1606,Radha Setty,19,T,0
2507,1607,Prakash Achar,40,M,0
2508,1608,Kavya Naik,44,F,0
2509,1608,Shwetha Sheikh,65,T,0
2510,1608,Iqbal Sheikh,70,M,0
2511,1609,Ayesha Sheikh,72,T,0
2512,1609,Usha Poojary,68,T,0
2513,1610,Naveen Hegde,32,M,0
2514,1611,Nandini Nair,48,T,0
2515,1611,Ullas Naik,5,M,0
2516,1612,Meena Fernandes,50,F,0
2517,1612,Usha Gowda,38,T,0
2518,1613,Vijayalakshmi Hegde,41,F,0
2519,1614,Roopa Patil,21,T,0
2520,1614,Yogesh Poojary,62,M,0
2521,1615,Sowmya Gowda,34,T,0
2522,1615,Chandru Naik,7,M,0
2523,1616,Nandini Reddy,54,F,0
2524,1617,Raghu Sheikh,14,M,0
2525,1618,Shankar Hegde,12,M,0
2526,1619,Anitha Khan,57,T,0
2527,1619,Shwetha Sheikh,21,T,0
2528,1620,Jagadish Rao,31,M,0
2529,1621,Meena Gowda,68,F,0
2530,1622,Deepa Khan,18,F,0
2531,1623,Shwetha Nair,55,T,0
2532,1624,Harish Rao,26,M,0
2533,1625,Fatima Shetty,21,F,0
2534,1626,Pooja Rao,45,F,0
2535,1626,Zeenath Rao,61,F,0
2536,1627,Zameer Poojary,9,M,0
2537,1627,Vijayalakshmi Khan,36,F,0
2538,1628,Puneeth Gowda,29,M,0
2539,1629,Vani Shetty,57,F,0
2540,1629,Santosh Hegde,51,M,0
2541,1630,Suresh Hegde,24,M,0
2542,1631,Yamuna Setty,22,F,0
2543,1631,Vijayalakshmi Setty,41,F,0
2544,1632,Vani Poojary,23,F,0
2545,1633,Shankar Nair,37,M,0
2546,1633,Shwetha Hegde,41,T,0
2547,1634,Om Naik,15,M,0
2548,1634,Triveni Gowda,56,F,0
2549,1635,Ravi Hegde,34,M,0
2550,1635,Fatima Patil,72,T,0
2551,1636,Santosh Naik,46,M,0
2552,1636,Puneeth Hegde,13,M,0
2553,1637,Thimmaiah Sheikh,5,M,0
2554,1638,Pooja Patil,54,F,0
2555,1639,Radha Shetty,35,T,0
2556,1639,Prakash Khan,39,M,0
2557,1640,Radha Poojary,60,T,0
2558,1641,Roopa Reddy,41,F,0
2559,1641,Kavya Achar,74,F,0
2560,1642,Puneeth Poojary,24,M,0
2561,1642,Yogesh Achar,10,M,0
2562,1643,Pooja Poojary,31,T,0
2563,1644,Arjun Naik,28,M,0
2564,1644,Mahesh Shetty,24,M,0
2565,1645,Venkatesh Nair,36,M,0
2566,1645,Vani Naik,52,T,0
2567,1646,Chandru Achar,52,M,0
2568,1647,Sowmya Gowda,62,F,0
2569,1647,Zeenath Kumar,51,F,0
2570,1647,Santosh Setty,56,M,0
2571,1647,Fatima Rao,14,T,0
2572,1647,Krishna Reddy,61,M,0
2573,1648,Usha Khan,46,T,0
2574,1649,Radha Shetty,68,F,0
2575,1650,Latha Kumar,67,T,0
2576,1650,Pooja Sheikh,10,F,0
2577,1651,Krishna Kumar,44,M,0
2578,1651,Anitha Nair,35,F,0
2579,1652,Roopa Poojary,5,T,0
2580,1653,Nandini Hegde,17,F,0
2581,1653,Sowmya Setty,27,F,0
2582,1654,Anthony Khan,47,M,0
2583,1655,Latha Sheikh,37,F,0
2584,1656,Triveni Achar,37,T,0
2585,1657,Anitha Rao,14,T,0
2586,1657,Prakash Sheikh,6,M,0
2587,1658,Fatima Reddy,21,F,0
2588,1658,Ravi Khan,42,M,0
2589,1659,Nataraj Gowda,41,M,0
2590,1660,Yamuna Rao,61,T,0
2591,1660,Radha Fernandes,48,T,0
2592,1661,Pooja Rao,36,T,0
2593,1661,Shwetha Patil,26,F,0
2594,1662,Kavya Setty,29,T,0
2595,1662,Naveen Kumar,38,M,0
2596,1663,Latha Nair,72,F,0
2597,1663,Nataraj Khan,20,M,0
2598,1664,Ravi Rao,39,M,0
2599,1665,Usha Fernandes,35,T,0
2600,1665,Fatima Gowda,67,F,0
2601,1666,Zeenath Shetty,32,F,0
2602,1667,Meena Nair,61,T,0
2603,1668,Radha Hegde,55,T,0
2604,1668,Shwetha Reddy,26,F,0
2605,1669,Meena Rao,19,T,0
2606,1669,Arjun Gowda,31,M,0
2607,1670,Radha Sheikh,29,T,0
2608,1671,Pooja Shetty,19,T,0
2609,1671,Anitha Achar,54,T,0
2610,1672,Triveni Fernandes,54,F,0
2611,1673,Pooja Fernandes,20,F,0
2612,1673,Sowmya Shetty,61,T,0
2613,1674,Radha Achar,12,F,0
2614,1674,Kavya Sheikh,9,F,0
2615,1675,Iqbal Kumar,33,M,0
2616,1676,Triveni Reddy,13,T,0
2617,1677,Puneeth Setty,34,M,0
2618,1678,Sunitha Gowda,45,T,0
2619,1679,Sowmya Nair,55,F,0
2620,1679,Zeenath Nair,29,T,0
2621,1680,Manjunath Rao,68,M,0
2622,1681,Sunitha Naik,73,T,0
2623,1682,Usha Shetty,74,T,0
2624,1682,Shwetha Fernandes,55,T,0
2625,1683,Kavya Fernandes,67,F,0
2626,1684,Deepa Reddy,19,F,0
2627,1685,Vani Fernandes,57,F,0
2628,1685,Jagadish Reddy,63,M,0
2629,1686,Om Nair,39,M,0
2630,1686,Suresh Poojary,58,M,0
2631,1687,Anthony Fernandes,37,M,0
2632,1687,Krishna Shetty,66,M,0
2633,1687,Fatima Achar,39,T,0
2634,1688,Radha Khan,31,T,0
2635,1688,Iqbal Gowda,73,M,0
2636,1689,Chandru Reddy,7,M,0
2637,1689,Meena Fernandes,51,T,0
2638,1690,Meena Khan,50,F,0
2639,1691,Pooja Shetty,36,F,0
2640,1692,Harish Poojary,65,M,0
2641,1692,Roopa Sheikh,7,F,0
2642,1693,Deepa Kumar,25,T,0
2643,1694,Ullas Naik,36,M,0
2644,1695,Kavya Kumar,63,F,0
2645,1695,Shankar Shetty,51,M,0
2646,1696,Sunitha Nair,44,F,0
2647,1696,Meena Setty,18,F,0
2648,1697,Ayesha Kumar,52,F,0
2649,1697,Sunitha Shetty,28,F,0
2650,1698,Usha Nair,52,F,0
2651,1699,Prakash Setty,37,M,0
2652,1699,Radha Patil,60,F,0
2653,1700,Sowmya Khan,28,F,0
2654,1701,Ayesha Gowda,25,F,0
2655,1702,Basavaraj Rao,57,M,0
2656,1702,Usha Naik,58,F,0
2657,1703,Usha Kumar,52,F,0
2658,1703,Vinay Achar,49,M,0
2659,1704,Fatima Kumar,20,T,0
2660,1705,Ayesha Hegde,67,T,0
2661,1706,Jagadish Shetty,24,M,0
2662,1707,Krishna Naik,55,M,0
2663,1707,Lokesh Setty,20,M,0
2664,1708,Shwetha Shetty,37,T,0
2665,1708,Nandini Poojary,52,T,0
2666,1709,Anitha Gowda,19,F,0
2667,1709,Yamuna Fernandes,45,T,0
2668,1710,Sowmya Nair,5,F,0
2669,1711,Usha Naik,28,T,0
2670,1711,Shwetha Fernandes,16,F,0
2671,1712,Raghu Sheikh,71,M,0
2672,1712,Deepa Setty,19,T,0
2673,1713,Radha Rao,29,F,0
2674,1714,Meena Sheikh,60,F,0
2675,1715,Usha Naik,34,F,0
2676,1715,Jagadish Kumar,33,M,0
2677,1716,Santosh Achar,58,M,0
2678,1717,Mahesh Kumar,39,M,0
2679,1717,Vani Gowda,8,F,0
2680,1718,Pooja Sheikh,69,F,0
2681,1719,Jagadish Setty,53,M,0
2682,1720,Puneeth Patil,74,M,0
2683,1721,Sowmya Achar,38,T,0
2684,1721,Yogesh Poojary,10,M,0
2685,1722,Sunitha Sheikh,61,F,0
2686,1722,Gopal Sheikh,15,M,0
2687,1723,Lokesh Nair,15,M,0
2688,1723,Triveni Setty,41,F,0
2689,1724,Anitha Fernandes,64,T,0
2690,1725,Radha Nair,69,F,0
2691,1725,Anthony Khan,34,M,0
2692,1726,Nandini Poojary,70,T,0
2693,1726,Vani Achar,57,F,0
2694,1727,Ayesha Reddy,42,F,0
2695,1728,Suresh Kumar,42,M,0
2696,1728,Roopa Reddy,16,T,0
2697,1729,Sowmya Shetty,51,T,0
2698,1729,Usha Hegde,50,F,0
2699,1730,Sowmya Patil,26,F,0
2700,1731,Radha Setty,49,T,0
2701,1731,Radha Poojary,22,F,0
2702,1732,Jagadish Kumar,6,M,0
2703,1733,Thimmaiah Fernandes,11,M,0
2704,1733,Roopa Fernandes,42,T,0
2705,1734,Shankar Poojary,61,M,0
2706,1735,Santosh Shetty,71,M,0
2707,1735,Anitha Nair,7,T,0
2708,1736,Nandini Kumar,65,T,0
2709,1737,Shwetha Reddy,55,F,0
2710,1737,Ullas Fernandes,27,M,0
2711,1738,Imran Hegde,37,M,0
2712,1738,Krishna Reddy,8,M,0
2713,1739,Arjun Rao,50,M,0
2714,1740,Shwetha Shetty,65,T,0
2715,1741,Puneeth Rao,35,M,0
2716,1741,Iqbal Shetty,60,M,0
2717,1742,Chandru Setty,26,M,0
2718,1742,Chandru Patil,26,M,0
2719,1743,Arjun Khan,32,M,0
2720,1744,Deepa Khan,54,F,0
2721,1744,Usha Poojary,65,F,0
2722,1745,Meena Reddy,56,F,0
2723,1745,Suresh Khan,29,M,0
2724,1746,Mahesh Poojary,61,M,0
2725,1746,Ayesha Naik,20,F,0
2726,1747,Usha Rao,40,T,0
2727,1747,Sowmya Poojary,66,T,0
2728,1748,Deepa Rao,30,F,0
2729,1748,Vijayalakshmi Gowda,26,F,0
2730,1749,Meena Gowda,48,F,0
2731,1750,Fatima Kumar,53,F,0
2732,1750,Kavya Reddy,65,F,0
2733,1751,Deepa Fernandes,30,F,0
2734,1752,Anthony Sheikh,48,M,0
2735,1752,Latha Achar,64,T,0
2736,1753,Krishna Shetty,48,M,0
2737,1754,Pooja Reddy,24,T,0
2738,1755,Zameer Reddy,18,M,0
2739,1755,Shwetha Nair,55,T,0
2740,1756,Krishna Sheikh,8,M,0
2741,1756,Suresh Naik,59,M,0
2742,1757,Pooja Naik,41,T,0
2743,1758,Shwetha Sheikh,55,F,0
2744,1758,Raghu Naik,47,M,0
2745,1759,Deepa Naik,74,F,0
2746,1760,Sunitha Kumar,73,F,0
2747,1760,Meena Rao,27,F,0
2748,1761,Venkatesh Setty,12,M,0
2749,1761,Ayesha Poojary,48,F,0
2750,1762,Mahesh Patil,24,M,0
2751,1762,Chandru Reddy,26,M,0
2752,1763,Lokesh Achar,46,M,0
2753,1763,Anitha Nair,55,F,0
2754,1764,Pooja Kumar,17,T,0
2755,1764,Pooja Setty,55,F,0
2756,1765,Suresh Hegde,23,M,0
2757,1765,Deepa Setty,63,F,0
2758,1766,Nandini Naik,49,T,0
2759,1766,Roopa Poojary,20,T,0
2760,1767,Shwetha Patil,59,F,0
2761,1768,Pooja Naik,73,F,0
2762,1769,Kavya Setty,35,T,0
2763,1769,Arjun Sheikh,38,M,0
2764,1770,Triveni Gowda,9,F,0
2765,1771,Manjunath Sheikh,64,M,0
2766,1771,Harish Shetty,52,M,0
2767,1772,Shwetha Kumar,58,T,0
2768,1773,Zeenath Hegde,37,F,0
2769,1774,Arjun Naik,62,M,0
2770,1774,Thimmaiah Gowda,56,M,0
2771,1775,Prakash Gowda,65,M,0
2772,1776,Anitha Gowda,64,T,0
2773,1776,Nandini Hegde,30,T,0
2774,1777,Ravi Fernandes,48,M,0
2775,1778,Roopa Kumar,38,F,0
2776,1778,Kavya Fernandes,8,F,0
2777,1779,Suresh Rao,35,M,0
2778,1780,Kavya Khan,49,T,0
2779,1780,Santosh Fernandes,25,M,0
2780,1781,Nandini Nair,9,T,0
